Rank,Platform,Year,Genre,Publisher,Global_Sales
3533,0.72,2009.0,0.62,0.17,0.57
3534,2.56,1986.0,0.53,2.54,0.57
3535,0.69,1997.0,0.57,0.56,0.57
3536,0.7,2009.0,0.57,0.17,0.57
3537,0.24,2011.0,0.53,0.34,0.57
3538,0.7,2010.0,0.47,0.29,0.57
3539,0.31,2001.0,0.79,1.3,0.57
3540,0.58,2005.0,0.53,0.16,0.57
3541,0.49,2011.0,0.53,0.75,0.57
3542,0.7,2008.0,0.94,0.97,0.57
3543,0.58,2002.0,0.47,0.89,0.57
3544,0.58,2006.0,0.57,0.82,0.57
3545,0.31,2002.0,0.59,0.75,0.57
3546,0.84,1992.0,0.42,0.28,0.57
3547,0.31,2003.0,0.94,0.48,0.57
3548,0.72,2012.0,0.79,0.97,0.57
3549,0.58,2002.0,0.26,0.27,0.57
3550,0.38,2007.0,0.19,0.48,0.57
3551,0.31,2002.0,0.59,1.3,0.57
3552,0.58,2004.0,0.53,0.53,0.57
3553,0.61,2000.0,0.53,0.48,0.57
3554,0.58,2003.0,0.79,0.52,0.57
3555,0.72,2013.0,0.57,0.82,0.57
3556,0.78,2009.0,0.47,0.66,0.57
3557,0.7,2008.0,0.19,0.55,0.57
3558,0.78,2008.0,0.53,0.97,0.57
3559,0.72,2009.0,0.53,0.52,0.57
3560,0.78,2015.0,0.53,0.66,0.56
3561,0.61,2000.0,0.62,0.53,0.56
3562,0.36,2003.0,0.53,0.75,0.56
3563,0.58,2007.0,0.62,0.62,0.56
3564,0.38,2007.0,0.94,2.54,0.56
3565,0.39,2003.0,0.53,0.77,0.56
3566,0.39,2004.0,0.42,0.12,0.56
3567,0.58,2006.0,0.57,0.82,0.56
3568,0.39,2003.0,0.53,0.82,0.56
3569,0.58,2001.0,0.57,0.35,0.56
3570,0.39,2004.0,0.42,2.54,0.56
3571,0.31,2003.0,0.45,0.82,0.56
3572,0.58,2007.0,0.57,0.82,0.56
3573,0.61,2001.0,0.94,0.89,0.56
3574,0.58,2006.0,0.47,0.82,0.56
3575,0.24,2006.0,0.57,0.75,0.56
3576,0.39,2004.0,0.47,0.34,0.56
3577,0.58,2004.0,0.57,0.75,0.56
3578,0.38,2007.0,0.19,2.54,0.56
3579,0.58,2001.0,0.53,0.82,0.56
3580,0.61,1999.0,0.53,0.28,0.56
3581,0.38,2011.0,0.53,0.55,0.56
3582,0.58,2007.0,0.45,0.52,0.56
3583,0.31,2005.0,0.79,0.82,0.56
3584,0.78,2009.0,0.79,0.75,0.56
3585,0.58,2001.0,0.57,0.35,0.56
3586,0.39,2002.0,0.57,0.26,0.56
3587,0.36,2005.0,0.59,0.82,0.56
3588,0.61,2000.0,0.59,0.82,0.56
3589,0.7,2010.0,0.57,0.75,0.56
3590,0.78,2007.0,0.57,0.75,0.56
3591,0.31,2003.0,0.53,0.48,0.56
3592,0.69,1999.0,0.53,0.71,0.56
3593,0.84,1993.0,0.94,0.39,0.56
3594,0.58,2007.0,0.53,0.97,0.56
3595,0.49,2015.0,0.62,2.54,0.56
3596,0.58,2003.0,0.62,0.62,0.56
3597,0.7,2011.0,0.47,0.48,0.56
3598,0.24,2011.0,0.62,0.62,0.56
3599,0.78,2008.0,0.79,0.48,0.56
3600,0.78,2009.0,0.47,1.3,0.56
3601,2.61,2001.0,0.62,2.54,0.56
3602,0.58,2005.0,0.53,0.82,0.56
3603,0.38,2008.0,0.45,0.48,0.56
3604,0.58,2003.0,0.47,0.35,0.56
3605,0.39,2002.0,0.47,0.77,0.56
3606,0.39,2003.0,0.26,0.34,0.56
3607,0.31,2002.0,0.94,1.3,0.56
3608,0.7,2008.0,0.53,0.75,0.56
3609,0.24,2005.0,0.42,0.11,0.56
3610,0.58,2003.0,0.57,0.43,0.56
3611,0.84,1994.0,0.53,0.22,0.56
3612,0.38,2006.0,0.45,0.52,0.56
3613,0.31,2005.0,0.57,0.97,0.56
3614,0.38,2008.0,0.47,2.54,0.56
3615,0.66,2014.0,0.57,0.97,0.56
3616,0.38,2008.0,0.45,0.52,0.56
3617,0.15,2013.0,0.62,0.89,0.56
3618,0.38,2009.0,0.53,0.55,0.56
3619,0.7,2010.0,0.57,0.82,0.56
3620,0.58,2001.0,0.79,0.31,0.56
3621,0.38,2006.0,0.62,0.2,0.56
3622,0.7,2010.0,0.59,0.75,0.56
3623,0.7,2006.0,0.57,0.75,0.56
3624,0.58,2001.0,0.59,0.48,0.56
3625,0.38,2007.0,0.45,0.48,0.56
3626,0.31,2006.0,0.57,0.82,0.56
3627,0.72,2011.0,0.53,0.89,0.56
3628,0.78,2011.0,0.59,0.48,0.56
3629,0.61,1998.0,0.62,0.07,0.55
3630,0.72,2015.0,0.53,0.27,0.55
3631,0.61,1999.0,0.57,0.35,0.55
3632,0.38,2010.0,0.45,0.75,0.55
3633,0.78,2014.0,0.62,0.82,0.55
3634,0.58,2001.0,0.53,0.5,0.55
3635,0.58,2005.0,0.53,0.34,0.55
3636,0.72,2013.0,0.94,1.59,0.55
3637,0.31,2006.0,0.53,0.82,0.55
3638,0.19,1994.0,0.59,0.43,0.55
3639,0.7,2010.0,0.53,0.82,0.55
3640,0.72,2012.0,0.57,0.82,0.55
3641,0.31,2002.0,0.53,0.48,0.55
3642,0.61,1996.0,0.62,0.24,0.55
3643,0.38,2005.0,0.53,2.54,0.55
3644,0.72,2009.0,0.53,0.48,0.55
3645,0.73,1982.0,0.57,0.75,0.55
3646,0.61,2001.0,0.79,0.13,0.55
3647,0.38,2009.0,0.47,0.1,0.55
3648,0.61,1999.0,0.53,0.5,0.55
3649,0.19,1996.0,0.19,0.43,0.55
3650,0.49,2016.0,0.53,0.45,0.55
3651,0.58,2001.0,0.53,0.89,0.55
3652,0.58,2001.0,0.19,0.52,0.55
3653,0.15,2012.0,0.79,0.89,0.55
3654,0.7,2010.0,0.53,0.53,0.55
3655,0.78,2007.0,0.53,0.52,0.55
3656,0.72,2007.0,0.79,0.35,0.55
3657,0.24,2008.0,0.94,0.89,0.55
3658,0.27,2014.0,0.53,0.52,0.55
3659,0.58,2004.0,0.57,0.15,0.55
3660,0.72,2007.0,0.57,0.97,0.55
3661,0.38,2008.0,0.57,0.75,0.55
3662,0.38,2008.0,0.42,0.21,0.55
3663,0.31,2002.0,0.57,0.75,0.55
3664,0.39,2002.0,0.94,0.53,0.55
3665,0.61,2000.0,0.53,0.28,0.55
3666,0.83,2014.0,0.53,0.75,0.55
3667,0.61,1996.0,0.79,0.97,0.55
3668,0.61,1999.0,0.26,0.27,0.55
3669,0.19,1997.0,0.26,0.24,0.55
3670,0.31,2004.0,0.94,0.75,0.55
3671,0.58,2002.0,0.57,0.43,0.55
3672,0.72,2010.0,0.79,0.27,0.55
3673,0.39,2001.0,0.53,0.48,0.55
3674,0.19,1998.0,0.26,0.24,0.55
3675,0.78,2010.0,0.53,0.27,0.55
3676,0.49,2012.0,0.62,0.22,0.55
3677,0.7,2008.0,0.57,0.52,0.55
3678,0.39,2003.0,0.94,0.48,0.55
3679,0.72,2010.0,0.53,0.16,0.55
3680,0.61,1995.0,0.53,0.89,0.55
3681,0.31,2002.0,0.79,0.35,0.55
3682,0.58,2005.0,0.59,0.89,0.55
3683,0.78,2010.0,0.79,0.48,0.55
3684,0.7,2008.0,0.47,0.48,0.55
3685,0.58,2003.0,0.47,0.31,0.55
3686,0.61,1996.0,0.47,0.34,0.55
3687,0.31,2004.0,0.79,0.97,0.55
3688,0.24,2006.0,0.53,0.43,0.55
3689,0.72,2014.0,0.53,0.66,0.54
3690,0.58,2008.0,0.53,0.43,0.54
3691,0.58,2008.0,0.47,0.89,0.54
3692,0.78,2007.0,0.57,0.82,0.54
3693,0.72,2009.0,0.57,0.82,0.54
3694,0.31,2004.0,0.94,0.48,0.54
3695,0.31,2006.0,0.57,0.82,0.54
3696,0.58,2000.0,0.57,1.11,0.54
3697,2.61,1999.0,0.62,0.17,0.54
3698,0.7,2006.0,0.59,2.54,0.54
3699,0.78,2009.0,0.62,0.21,0.54
3700,0.7,2008.0,0.59,0.13,0.54
3701,0.31,2003.0,0.45,0.34,0.54
3702,0.24,2010.0,0.59,0.89,0.54
3703,0.58,2005.0,0.59,0.35,0.54
3704,0.78,2011.0,0.62,0.17,0.54
3705,0.72,2012.0,0.59,0.43,0.54
3706,0.72,2011.0,0.47,0.52,0.54
3707,0.58,2003.0,0.26,0.62,0.54
3708,0.39,2003.0,0.94,0.48,0.54
3709,0.72,2015.0,0.53,0.66,0.54
3710,0.38,2008.0,0.62,2.54,0.54
3711,0.38,2010.0,0.62,0.45,0.54
3712,0.66,2015.0,0.19,0.58,0.54
3713,0.83,2015.0,0.53,0.53,0.54
3714,0.7,2007.0,0.53,0.97,0.54
3715,0.58,2004.0,0.59,0.27,0.54
3716,0.38,2010.0,0.42,0.13,0.54
3717,0.31,,0.53,0.82,0.54
3718,0.73,1982.0,0.53,0.54,0.54
3719,0.69,1999.0,0.53,0.35,0.54
3720,0.69,1998.0,0.57,0.82,0.54
3721,0.72,2011.0,0.53,0.27,0.54
3722,0.78,2011.0,0.53,0.27,0.54
3723,0.72,2013.0,0.62,0.27,0.54
3724,0.61,1998.0,0.47,0.89,0.54
3725,0.36,2005.0,0.53,2.54,0.54
3726,0.58,2002.0,0.62,1.12,0.54
3727,0.38,2008.0,0.47,0.52,0.54
3728,0.61,1999.0,0.47,0.39,0.54
3729,0.78,2013.0,0.57,0.82,0.54
3730,0.24,2010.0,0.62,0.43,0.54
3731,0.78,2014.0,0.53,0.66,0.54
3732,0.7,2012.0,0.57,0.82,0.54
3733,0.38,2008.0,0.62,0.2,0.54
3734,0.72,2009.0,0.79,0.66,0.54
3735,0.72,2011.0,0.59,0.55,0.54
3736,0.39,2004.0,0.47,0.48,0.54
3737,0.38,2010.0,0.53,0.75,0.54
3738,0.36,2001.0,0.57,0.82,0.54
3739,0.38,2009.0,0.53,0.48,0.54
3740,0.31,2004.0,0.79,0.75,0.54
3741,0.38,2008.0,0.42,0.22,0.54
3742,0.38,2006.0,0.79,2.54,0.54
3743,0.58,2004.0,0.57,0.34,0.54
3744,0.58,2003.0,0.57,0.43,0.54
3745,0.49,2011.0,0.62,2.54,0.54
3746,0.58,2006.0,0.94,0.75,0.54
3747,0.61,2001.0,0.57,0.75,0.54
3748,0.83,2016.0,0.53,0.66,0.54
3749,0.78,2012.0,0.53,0.55,0.54
3750,0.73,1982.0,0.94,0.71,0.54
3751,0.38,2008.0,0.62,0.34,0.54
3752,0.58,2003.0,0.94,0.35,0.54
3753,0.58,2003.0,0.53,0.89,0.54
3754,0.7,2008.0,0.62,0.27,0.54
3755,0.36,,0.57,0.82,0.54
3756,0.58,2005.0,0.53,0.35,0.54
3757,0.27,2015.0,0.79,0.82,0.54
3758,0.19,1998.0,0.19,0.43,0.53
3759,0.38,2009.0,0.42,0.18,0.53
3760,0.58,2001.0,0.79,0.27,0.53
3761,0.61,1996.0,0.19,0.54,0.53
3762,0.58,2005.0,0.57,0.82,0.53
3763,0.7,2008.0,0.53,0.48,0.53
3764,0.58,2004.0,0.47,0.89,0.53
3765,0.72,2013.0,0.62,0.14,0.53
3766,0.24,2010.0,0.62,0.62,0.53
3767,0.58,2003.0,0.53,0.5,0.53
3768,0.39,2004.0,0.47,,0.53
3769,0.58,2004.0,0.57,0.82,0.53
3770,0.61,2000.0,0.59,0.82,0.53
3771,0.58,2004.0,0.79,0.21,0.53
3772,0.31,2004.0,0.47,0.43,0.53
3773,0.38,2006.0,0.62,0.43,0.53
3774,0.38,2009.0,0.45,0.82,0.53
3775,0.58,2003.0,0.57,0.35,0.53
3776,0.61,1999.0,0.94,0.5,0.53
3777,0.58,2008.0,0.59,0.82,0.53
3778,0.31,2004.0,0.57,0.35,0.53
3779,0.61,1996.0,0.47,0.89,0.53
3780,0.57,2015.0,0.53,0.66,0.53
3781,0.78,2011.0,0.47,0.66,0.53
3782,0.84,1993.0,0.57,0.28,0.53
3783,0.84,1994.0,0.26,0.16,0.53
3784,0.84,1993.0,0.57,0.16,0.53
3785,0.31,2005.0,0.53,0.52,0.53
3786,0.72,2010.0,0.47,0.89,0.53
3787,0.57,2015.0,0.94,2.54,0.53
3788,0.31,2005.0,0.59,0.82,0.53
3789,0.24,2011.0,0.57,0.82,0.53
3790,0.31,2005.0,0.79,0.82,0.53
3791,0.27,2011.0,0.53,0.66,0.53
3792,0.58,2004.0,0.94,0.82,0.53
3793,0.31,2002.0,0.53,0.77,0.53
3794,0.58,2005.0,0.57,0.89,0.53
3795,0.57,2012.0,0.59,0.43,0.53
3796,0.69,2000.0,0.53,0.75,0.53
3797,0.7,2008.0,0.45,0.29,0.53
3798,0.24,2007.0,0.79,0.52,0.53
3799,0.36,2004.0,0.62,0.75,0.53
3800,0.7,2010.0,0.19,0.55,0.53
3801,0.38,2010.0,0.45,0.82,0.53
3802,0.61,1997.0,0.26,1.11,0.53
3803,0.72,2011.0,0.79,0.82,0.53
3804,0.78,2009.0,0.79,0.66,0.53
3805,0.78,2010.0,0.57,0.82,0.53
3806,0.72,2007.0,0.59,0.48,0.53
3807,0.38,2007.0,0.47,0.24,0.53
3808,0.24,2009.0,0.59,0.31,0.53
3809,0.58,2001.0,0.53,0.97,0.53
3810,0.36,2002.0,0.53,0.82,0.53
3811,0.58,2005.0,0.59,0.48,0.53
3812,0.58,2005.0,0.53,0.97,0.53
3813,0.15,2013.0,0.53,0.66,0.53
3814,0.84,1994.0,0.57,0.27,0.53
3815,0.7,2008.0,0.53,0.97,0.53
3816,0.72,2013.0,0.79,0.75,0.53
3817,0.38,2009.0,0.42,2.54,0.53
3818,0.66,2014.0,0.47,0.52,0.53
3819,0.24,2007.0,0.53,0.34,0.53
3820,0.69,1999.0,0.59,0.82,0.53
3821,0.69,1996.0,0.57,2.54,0.53
3822,0.61,2000.0,0.47,0.39,0.53
3823,0.58,2003.0,0.79,0.75,0.53
3824,0.39,2005.0,0.57,2.54,0.52
3825,0.31,1999.0,0.45,0.43,0.52
3826,0.38,2008.0,0.53,0.66,0.52
3827,0.61,1999.0,0.19,0.34,0.52
3828,0.7,2006.0,0.59,0.52,0.52
3829,0.58,2006.0,0.62,0.27,0.52
3830,0.38,2008.0,0.62,0.55,0.52
3831,0.38,2009.0,0.47,0.52,0.52
3832,0.7,2009.0,0.53,2.54,0.52
3833,0.24,2006.0,0.53,0.82,0.52
3834,0.58,2007.0,0.53,0.43,0.52
3835,0.61,2001.0,0.62,0.61,0.52
3836,0.78,2007.0,0.57,0.82,0.52
3837,0.61,2001.0,0.79,0.89,0.52
3838,0.38,2009.0,0.79,0.97,0.52
3839,0.58,2002.0,0.53,0.34,0.52
3840,0.58,2005.0,0.42,0.82,0.52
3841,0.31,2002.0,0.57,0.82,0.52
3842,0.72,2008.0,0.53,0.36,0.52
3843,0.72,2008.0,0.57,0.82,0.52
3844,0.72,2011.0,0.62,0.44,0.52
3845,0.61,2000.0,0.53,0.35,0.52
3846,2.56,1993.0,0.94,0.53,0.52
3847,0.61,1999.0,0.53,0.26,0.52
3848,0.49,2014.0,0.62,0.62,0.52
3849,0.61,1998.0,0.53,0.53,0.52
3850,0.7,2008.0,0.53,0.97,0.52
3851,0.78,2009.0,0.45,0.29,0.52
3852,0.15,2012.0,0.53,0.89,0.52
3853,0.72,2007.0,0.53,0.48,0.52
3854,0.7,2010.0,0.47,0.55,0.52
3855,0.72,2008.0,0.53,0.75,0.52
3856,0.58,2000.0,0.57,0.82,0.52
3857,0.58,2003.0,0.57,0.43,0.52
3858,0.58,2006.0,0.53,0.5,0.52
3859,0.7,2007.0,0.53,0.48,0.52
3860,0.58,2003.0,0.79,0.82,0.52
3861,0.31,2005.0,0.79,0.75,0.52
3862,0.39,2005.0,0.19,0.55,0.52
3863,0.72,2007.0,0.53,0.89,0.52
3864,0.72,2006.0,0.57,0.82,0.52
3865,0.58,2005.0,0.53,0.48,0.52
3866,0.61,1999.0,0.26,1.11,0.52
3867,0.38,2006.0,0.47,2.54,0.52
3868,0.58,2005.0,0.57,0.82,0.52
3869,0.39,2002.0,0.57,0.75,0.52
3870,0.39,2004.0,0.53,0.82,0.52
3871,0.38,2007.0,0.47,0.52,0.52
3872,0.61,1999.0,0.79,0.89,0.52
3873,0.27,2006.0,0.45,0.82,0.52
3874,0.38,2008.0,0.53,0.43,0.52
3875,0.31,2002.0,0.57,0.43,0.52
3876,0.61,2001.0,0.57,0.82,0.52
3877,0.58,2002.0,0.47,0.89,0.52
3878,0.7,2007.0,0.47,0.52,0.51
3879,0.58,2002.0,0.53,0.5,0.51
3880,0.27,2009.0,0.62,0.82,0.51
3881,0.78,2013.0,0.53,0.27,0.51
3882,0.73,,0.57,0.75,0.51
3883,0.58,2001.0,0.47,0.89,0.51
3884,0.66,2014.0,0.53,0.66,0.51
3885,0.24,2010.0,0.62,0.62,0.51
3886,0.72,2010.0,0.53,0.52,0.51
3887,0.61,1996.0,0.57,0.34,0.51
3888,0.38,2009.0,0.42,0.52,0.51
3889,0.58,2002.0,0.59,0.11,0.51
3890,0.27,2015.0,0.26,0.75,0.51
3891,0.78,2012.0,0.57,0.82,0.51
3892,0.24,2009.0,0.53,0.27,0.51
3893,0.78,2009.0,0.53,0.82,0.51
3894,0.83,2014.0,0.62,0.62,0.51
3895,0.7,2009.0,0.57,0.34,0.51
3896,0.78,2011.0,0.79,0.75,0.51
3897,0.38,2008.0,0.47,2.54,0.51
3898,0.36,2003.0,0.57,0.82,0.51
3899,0.58,2003.0,0.57,0.34,0.51
3900,0.58,2000.0,0.62,0.48,0.51
3901,0.61,1997.0,0.57,0.22,0.51
3902,0.24,2006.0,0.57,0.82,0.51
3903,0.7,2008.0,0.57,0.43,0.51
3904,0.7,2007.0,0.26,2.54,0.51
3905,0.24,2004.0,0.53,0.16,0.51
3906,0.39,2005.0,0.47,0.48,0.51
3907,0.78,2009.0,0.53,0.27,0.51
3908,0.69,1999.0,0.47,0.48,0.51
3909,2.56,1985.0,0.94,2.54,0.51
3910,0.69,1999.0,0.57,0.34,0.51
3911,0.78,2010.0,0.57,0.97,0.51
3912,0.38,2009.0,0.53,0.75,0.51
3913,0.72,2010.0,0.79,0.75,0.51
3914,0.7,2006.0,0.94,0.48,0.51
3915,0.72,2008.0,0.53,0.52,0.51
3916,0.31,2003.0,0.57,0.82,0.51
3917,0.61,1996.0,0.26,0.24,0.51
3918,0.39,2002.0,0.94,0.48,0.51
3919,0.78,2006.0,0.53,0.48,0.51
3920,0.58,2006.0,0.45,0.27,0.51
3921,0.72,2010.0,0.26,0.52,0.51
3922,0.72,2008.0,0.62,0.62,0.51
3923,0.24,2007.0,0.59,0.43,0.51
3924,0.57,2015.0,0.53,0.66,0.51
3925,0.38,2007.0,0.42,2.54,0.51
3926,0.24,2007.0,0.62,0.62,0.51
3927,0.58,2006.0,0.57,0.82,0.51
3928,0.24,2009.0,0.53,0.82,0.51
3929,0.66,2016.0,0.53,1.3,0.51
3930,0.7,2010.0,0.53,0.97,0.51
3931,0.31,2004.0,0.47,0.14,0.51
3932,0.58,2007.0,0.57,0.97,0.51
3933,0.24,2000.0,0.62,1.11,0.51
3934,0.78,2006.0,0.59,0.82,0.51
3935,0.83,2015.0,0.53,0.82,0.51
3936,0.27,2008.0,0.45,0.18,0.51
3937,0.39,2004.0,0.53,0.43,0.51
3938,0.27,2012.0,0.53,1.16,0.51
3939,0.38,2007.0,0.45,0.48,0.51
3940,0.31,2004.0,0.57,0.35,0.51
3941,0.58,2004.0,0.53,0.34,0.51
3942,0.73,1988.0,0.79,0.75,0.51
3943,0.58,2005.0,0.47,0.53,0.51
3944,0.66,2015.0,0.47,0.75,0.51
3945,0.72,2014.0,0.79,1.16,0.51
3946,0.58,2002.0,0.47,0.26,0.51
3947,0.38,2009.0,0.19,0.23,0.51
3948,0.61,1997.0,0.57,0.89,0.51
3949,0.39,2004.0,0.53,0.48,0.5
3950,0.78,2012.0,0.59,0.31,0.5
3951,0.78,2008.0,0.57,0.82,0.5
3952,0.58,2006.0,0.59,0.43,0.5
3953,0.58,2003.0,0.94,0.66,0.5
3954,0.78,,0.79,1.16,0.5
3955,0.73,1983.0,0.53,0.43,0.5
3956,0.78,2011.0,0.19,0.82,0.5
3957,0.78,2011.0,0.53,0.34,0.5
3958,0.72,2006.0,0.57,0.82,0.5
3959,0.31,2003.0,0.59,0.97,0.5
3960,0.72,2009.0,0.62,0.14,0.5
3961,0.72,2011.0,0.62,0.53,0.5
3962,0.38,2005.0,0.53,0.43,0.5
3963,0.36,2006.0,0.19,0.48,0.5
3964,0.61,2001.0,0.47,0.48,0.5
3965,0.58,2001.0,0.53,0.77,0.5
3966,0.58,2006.0,0.53,0.5,0.5
3967,0.58,2008.0,0.47,0.55,0.5
3968,0.73,1982.0,0.79,0.75,0.5
3969,0.58,2002.0,0.47,0.75,0.5
3970,0.58,2008.0,0.94,0.35,0.5
3971,0.78,2015.0,0.57,0.97,0.5
3972,0.78,2014.0,0.53,0.66,0.5
3973,0.7,2010.0,0.45,0.29,0.5
3974,0.7,2007.0,0.47,0.82,0.5
3975,0.49,2012.0,0.47,0.62,0.5
3976,0.72,2011.0,0.53,0.14,0.5
3977,0.7,2006.0,0.57,0.82,0.5
3978,0.69,2000.0,0.53,0.48,0.5
3979,0.78,2007.0,0.45,0.34,0.5
3980,0.58,2002.0,0.45,0.75,0.5
3981,0.39,2001.0,0.62,2.54,0.5
3982,0.7,2011.0,0.47,2.54,0.5
3983,0.58,2004.0,0.26,0.24,0.5
3984,0.38,2010.0,0.19,0.55,0.5
3985,0.78,2007.0,0.57,0.82,0.5
3986,0.38,2004.0,0.53,0.75,0.5
3987,0.61,1995.0,0.57,0.08,0.5
3988,0.31,2004.0,0.53,0.16,0.5
3989,0.61,1997.0,0.62,0.54,0.5
3990,0.15,2013.0,0.57,0.82,0.5
3991,0.58,2002.0,0.79,0.97,0.5
3992,0.72,2009.0,0.53,0.82,0.5
3993,0.58,2004.0,0.53,0.48,0.5
3994,0.78,2013.0,0.53,0.34,0.5
3995,0.58,2010.0,0.57,0.82,0.5
3996,0.78,2012.0,0.57,0.97,0.5
3997,0.66,2014.0,0.79,0.43,0.5
3998,0.38,2008.0,0.47,0.52,0.5
3999,0.58,2004.0,0.62,0.53,0.5
4000,0.78,2011.0,0.59,0.55,0.5
4001,0.7,2009.0,0.59,0.75,0.5
4002,0.36,2004.0,0.57,0.75,0.5
4003,0.58,2003.0,0.59,0.48,0.5
4004,0.84,1996.0,0.57,0.27,0.5
4005,0.72,2008.0,0.53,0.27,0.5
4006,0.58,2005.0,0.53,0.75,0.5
4007,0.39,2001.0,0.94,0.52,0.5
4008,0.58,2008.0,0.26,0.27,0.5
4009,0.61,1996.0,0.62,0.89,0.5
4010,0.58,2007.0,0.53,0.5,0.5
4011,0.58,2005.0,0.53,0.75,0.5
4012,0.72,2012.0,0.53,0.55,0.5
4013,0.58,2002.0,0.79,0.26,0.5
4014,0.78,2014.0,0.53,1.16,0.5
4015,0.73,1982.0,0.57,0.43,0.5
4016,0.58,2007.0,0.94,0.48,0.5
4017,0.73,1981.0,0.53,0.43,0.5
4018,0.73,1982.0,0.53,0.5,0.5
4019,0.49,2011.0,0.59,0.27,0.5
4020,0.7,2007.0,0.59,0.48,0.49
4021,0.78,2011.0,0.53,0.27,0.49
4022,0.49,2011.0,0.53,0.53,0.49
4023,0.49,2011.0,0.53,0.43,0.49
4024,0.78,2006.0,0.57,0.75,0.49
4025,0.39,2004.0,0.57,0.75,0.49
4026,0.72,2011.0,0.59,0.89,0.49
4027,0.73,1980.0,0.57,0.75,0.49
4028,0.72,2015.0,0.53,0.62,0.49
4029,0.15,2014.0,0.53,0.66,0.49
4030,0.58,2005.0,0.53,0.43,0.49
4031,0.78,2010.0,0.79,0.62,0.49
4032,0.78,2012.0,0.53,0.66,0.49
4033,0.36,2002.0,0.53,0.48,0.49
4034,0.49,2013.0,0.94,0.43,0.49
4035,0.39,2003.0,0.53,0.48,0.49
4036,0.31,2004.0,0.79,0.82,0.49
4037,0.7,2008.0,0.19,0.29,0.49
4038,0.38,2006.0,0.94,0.48,0.49
4039,0.36,2003.0,0.45,0.82,0.49
4040,0.58,2005.0,0.62,0.62,0.49
4041,0.38,2008.0,0.57,0.82,0.49
4042,0.58,2006.0,0.79,0.27,0.49
4043,0.84,1993.0,0.42,2.54,0.49
4044,0.31,2006.0,0.53,0.35,0.49
4045,0.7,2009.0,0.79,0.75,0.49
4046,0.49,2014.0,0.47,2.54,0.49
4047,0.69,1997.0,0.57,0.82,0.49
4048,0.78,2008.0,0.53,0.43,0.49
4049,0.38,2010.0,0.53,0.75,0.49
4050,0.27,2010.0,0.79,0.82,0.49
4051,0.78,2012.0,0.79,1.16,0.49
4052,0.19,1997.0,0.57,0.43,0.49
4053,0.72,2013.0,0.53,0.29,0.49
4054,0.58,2004.0,0.57,0.43,0.49
4055,0.58,2009.0,0.59,0.89,0.49
4056,0.58,2003.0,0.57,0.77,0.49
4057,0.49,2012.0,0.53,0.55,0.49
4058,0.38,2013.0,0.53,0.66,0.49
4059,0.58,2003.0,0.47,0.27,0.49
4060,0.78,2008.0,0.19,0.43,0.49
4061,0.61,2001.0,0.53,0.43,0.49
4062,0.58,2009.0,0.79,0.75,0.49
4063,0.24,2008.0,0.57,0.43,0.49
4064,0.27,2008.0,0.79,0.24,0.49
4065,0.36,2001.0,0.59,0.35,0.49
4066,0.58,2003.0,0.59,0.35,0.49
4067,0.72,2014.0,0.59,0.31,0.49
4068,0.31,2002.0,0.53,0.27,0.49
4069,0.7,2009.0,0.57,0.12,0.49
4070,0.61,1999.0,0.53,0.92,0.49
4071,0.38,2008.0,0.19,0.52,0.49
4072,0.49,2011.0,0.59,0.52,0.49
4073,0.58,2001.0,0.47,0.28,0.49
4074,0.49,2011.0,0.53,2.54,0.49
4075,0.58,2005.0,0.62,0.27,0.49
4076,0.84,1995.0,0.45,0.48,0.49
4077,0.38,2007.0,0.53,0.35,0.49
4078,0.27,2008.0,0.53,0.52,0.49
4079,0.72,2015.0,0.79,0.82,0.49
4080,0.7,2007.0,0.53,0.82,0.49
4081,0.38,2008.0,0.47,0.52,0.49
4082,0.72,2009.0,0.79,0.66,0.49
4083,0.15,2012.0,0.59,0.43,0.48
4084,0.78,2007.0,0.47,1.3,0.48
4085,0.7,2009.0,0.79,0.82,0.48
4086,0.38,2007.0,0.42,0.52,0.48
4087,0.58,2007.0,0.53,0.75,0.48
4088,0.15,2012.0,0.53,0.34,0.48
4089,0.38,2006.0,0.62,2.54,0.48
4090,0.39,2005.0,0.53,0.75,0.48
4091,0.7,2009.0,0.57,0.27,0.48
4092,0.7,2007.0,0.45,0.82,0.48
4093,0.49,2014.0,0.57,2.54,0.48
4094,0.39,2004.0,0.59,0.12,0.48
4095,0.61,1999.0,0.62,0.34,0.48
4096,0.31,2004.0,0.57,0.82,0.48
4097,0.7,2009.0,0.53,0.34,0.48
4098,0.73,1983.0,0.79,0.43,0.48
4099,0.84,1991.0,0.19,0.34,0.48
4100,0.78,2008.0,0.47,1.3,0.48
4101,0.78,2008.0,0.79,0.13,0.48
4102,0.78,2010.0,0.79,0.75,0.48
4103,0.58,2003.0,0.47,0.43,0.48
4104,0.58,2006.0,0.53,0.48,0.48
4105,0.61,1999.0,0.53,0.35,0.48
4106,0.7,2008.0,0.47,0.13,0.48
4107,0.78,2006.0,0.57,0.82,0.48
4108,0.61,1998.0,0.53,0.75,0.48
4109,0.27,2014.0,0.53,0.48,0.48
4110,0.24,2009.0,0.47,0.51,0.48
4111,0.38,2010.0,0.19,0.53,0.48
4112,0.78,2008.0,0.94,0.35,0.48
4113,0.24,2010.0,0.57,0.82,0.48
4114,0.58,2003.0,0.45,0.97,0.48
4115,0.38,2008.0,0.53,0.97,0.48
